"date","time","scan","ID1","behavior","ID2"
"20/03/2018","11:00:17",3,"Raimee","marginal-contact","Jimmie"
"20/03/2018","11:00:19",3,"Jimmie","marginal-contact","Morami"
"20/03/2018","11:00:23",3,"Fons","marginal-contact","Roosje"
"20/03/2018","11:00:25",3,"Roosje","marginal-contact","Giambo"
"20/03/2018","11:00:29",3,"Jing","marginal-contact","Ghineau"
"20/03/2018","11:00:33",3,"Ghineau","marginal-contact","Gaby"
"20/03/2018","11:10:05",4,"Moni","marginal-contact","Raimee"
"20/03/2018","11:10:07",4,"Raimee","marginal-contact","Morami"
"20/03/2018","11:10:10",4,"Morami","marginal-contact","Tesua"
"20/03/2018","11:10:14",4,"Jing","marginal-contact","Ghineau"
"20/03/2018","11:10:18",4,"Jimmie","marginal-contact","Fons"
"20/03/2018","11:10:22",4,"Fons","marginal-contact","Roosje"
"20/03/2018","11:10:26",4,"Roosje","marginal-contact","Giambo"
"20/03/2018","11:20:06",5,"Giambo","marginal-contact","Tesua"
"20/03/2018","11:20:15",5,"Jimmie","marginal-contact","Raimee"
"20/03/2018","11:20:21",5,"Roosje","marginal-contact","Tushi"
"20/03/2018","11:20:28",5,"Ghineau","marginal-contact","Gaby"
"20/03/2018","11:20:32",5,"Jing","marginal-contact","Fons"
"20/03/2018","11:30:12",6,"Giambo","marginal-contact","Jimmie"
"20/03/2018","11:30:27",6,"Tesua","marginal-contact","Roosje"
"20/03/2018","11:30:30",6,"Tesua","marginal-contact","Raimee"
"20/03/2018","11:30:45",6,"Ghineau","marginal-contact","Gaby"
"20/03/2018","11:30:52",6,"Moni","marginal-contact","Morami"
"20/03/2018","11:40:07",7,"Moni","marginal-contact","Morami"
"20/03/2018","11:40:10",7,"Jimmie","marginal-contact","Tesua"
"20/03/2018","11:40:13",7,"Tesua","marginal-contact","Raimee"
"20/03/2018","11:40:15",7,"Tesua","marginal-contact","Roosje"
"20/03/2018","11:40:25",7,"Ghineau","marginal-contact","Gaby"
"20/03/2018","11:50:06",8,"Tushi","marginal-contact","Jimmie"
"20/03/2018","11:50:08",8,"Jimmie","marginal-contact","Gaby"
"20/03/2018","11:50:12",8,"Jimmie","marginal-contact","Tesua"
"20/03/2018","11:50:16",8,"Tesua","marginal-contact","Gaby"
"20/03/2018","11:50:20",8,"Tesua","marginal-contact","Roosje"
"20/03/2018","11:50:22",8,"Roosje","marginal-contact","Ghineau"
"20/03/2018","11:50:26",8,"Roosje","marginal-contact","Raimee"
"20/03/2018","11:50:28",8,"Tesua","marginal-contact","Raimee"
"20/03/2018","11:50:34",8,"Moni","marginal-contact","Morami"
"20/03/2018","12:00:16",9,"Jing","marginal-contact","Gaby"
"20/03/2018","12:00:19",9,"Jing","marginal-contact","Roosje"
"20/03/2018","12:00:21",9,"Roosje","marginal-contact","Gaby"
"20/03/2018","12:00:23",9,"Gaby","marginal-contact","Jimmie"
"20/03/2018","12:00:26",9,"Jimmie","marginal-contact","Raimee"
"20/03/2018","12:00:30",9,"Moni","marginal-contact","Ghineau"
"20/03/2018","12:10:04",10,"Ghineau","marginal-contact","Roosje"
"20/03/2018","12:10:13",10,"Geisha","marginal-contact","Jimmie"
"20/03/2018","12:10:16",10,"Jimmie","marginal-contact","Moniek"
"20/03/2018","12:10:21",10,"Jing","marginal-contact","Giambo"
"20/03/2018","12:10:24",10,"Morami","marginal-contact","Moni"
"22/03/2018","12:15:12",1,"Morami","marginal-contact","Jimmie"
"22/03/2018","12:15:16",1,"Raimee","marginal-contact","Roosje"
"22/03/2018","12:15:31",1,"Giambo","marginal-contact","Gaby"
"22/03/2018","12:15:33",1,"Giambo","marginal-contact","Tushi"
"22/03/2018","12:15:35",1,"Tesua","marginal-contact","Tushi"
"22/03/2018","12:15:42",1,"Erika","marginal-contact","Gaby"
"22/03/2018","12:15:45",1,"Erika","marginal-contact","Moni"
"22/03/2018","12:15:55",1,"Jing","marginal-contact","Moni"
"22/03/2018","12:15:58",1,"Moni","marginal-contact","Fons"
"22/03/2018","12:25:14",2,"Giambo","marginal-contact","Gaby"
"22/03/2018","12:25:21",2,"Gaby","body-contact","Raimee"
"22/03/2018","12:25:26",2,"Tushi","body-contact","Raimee"
"22/03/2018","12:25:30",2,"Raimee","marginal-contact","Moni"
"22/03/2018","12:25:32",2,"Moni","marginal-contact","Ghineau"
"22/03/2018","12:25:37",2,"Jing","marginal-contact","Moni"
"22/03/2018","12:25:55",2,"Jing","marginal-contact","Fons"
"22/03/2018","12:25:58",2,"Moni","marginal-contact","Fons"
"22/03/2018","12:26:00",2,"Morami","marginal-contact","Jimmie"
"22/03/2018","12:35:09",3,"Morami","marginal-contact","Jimmie"
"22/03/2018","12:35:13",3,"Raimee","marginal-contact","Ghineau"
"22/03/2018","12:35:15",3,"Raimee","marginal-contact","Gaby"
"22/03/2018","12:35:21",3,"Tushi","marginal-contact","Moni"
"22/03/2018","12:35:24",3,"Moni","marginal-contact","Tesua"
"22/03/2018","12:35:43",3,"Tesua","marginal-contact","Fons"
"22/03/2018","12:35:45",3,"Jing","marginal-contact","Fons"
"22/03/2018","12:45:07",4,"Morami","marginal-contact","Jimmie"
"22/03/2018","12:45:14",4,"Ghineau","marginal-contact","Raimee"
"22/03/2018","12:45:16",4,"Raimee","marginal-contact","Tushi"
"22/03/2018","12:45:22",4,"Tushi","marginal-contact","Moni"
"22/03/2018","12:45:26",4,"Gaby","marginal-contact","Moni"
"22/03/2018","12:45:29",4,"Moni","marginal-contact","Tesua"
"22/03/2018","12:45:38",4,"Tesua","marginal-contact","Fons"
"22/03/2018","12:45:40",4,"Moni","marginal-contact","Fons"
"22/03/2018","12:55:15",5,"Erika","marginal-contact","Roosje"
"22/03/2018","12:55:18",5,"Tushi","marginal-contact","Roosje"
"22/03/2018","12:55:22",5,"Jimmie","marginal-contact","Morami"
"22/03/2018","13:05:05",6,"Roosje","marginal-contact","Giambo"
"22/03/2018","13:05:07",6,"Giambo","marginal-contact","Gaby"
"22/03/2018","13:05:16",6,"Moniek","marginal-contact","Jing"
"22/03/2018","13:05:19",6,"Jing","marginal-contact","Fons"
"22/03/2018","13:05:22",6,"Geisha","marginal-contact","Moni"
"22/03/2018","13:05:27",6,"Morami","marginal-contact","Jing"
"22/03/2018","13:05:30",6,"Morami","marginal-contact","Raimee"
"22/03/2018","13:05:34",6,"Raimee","marginal-contact","Erika"
"22/03/2018","13:15:09",7,"Raimee","marginal-contact","Gaby"
"22/03/2018","13:15:12",7,"Raimee","marginal-contact","Giambo"
"22/03/2018","13:15:15",7,"Giambo","marginal-contact","Gaby"
"22/03/2018","13:15:18",7,"Giambo","marginal-contact","Jing"
"22/03/2018","13:15:22",7,"Tushi","marginal-contact","Moniek"
"22/03/2018","13:25:08",8,"Tushi","marginal-contact","Raimee"
"22/03/2018","13:25:10",8,"Raimee","body-contact","Gaby"
"22/03/2018","13:25:13",8,"Raimee","marginal-contact","Giambo"
"22/03/2018","13:35:07",9,"Fons","marginal-contact","Ghineau"
"22/03/2018","13:35:14",9,"Gaby","marginal-contact","Tesua"
"22/03/2018","13:45:12",10,"Tushi","marginal-contact","Giambo"
"22/03/2018","13:45:14",10,"Giambo","marginal-contact","Tesua"
"22/03/2018","13:45:17",10,"Tesua","marginal-contact","Tushi"
"23/03/2018","14:00:13",1,"Jing","marginal-contact","Ghineau"
"23/03/2018","14:00:16",1,"Morami","marginal-contact","Geisha"
"23/03/2018","14:20:05",3,"Tushi","marginal-contact","Tesua"
"23/03/2018","14:20:08",3,"Tushi","marginal-contact","Gaby"
"23/03/2018","14:20:12",3,"Tesua","marginal-contact","Gaby"
"23/03/2018","14:20:19",3,"Raimee","marginal-contact","Giambo"
"23/03/2018","14:20:24",3,"Geisha","marginal-contact","Jimmie"
"23/03/2018","14:30:06",4,"Tushi","marginal-contact","Gaby"
"23/03/2018","14:30:09",4,"Tushi","marginal-contact","Fons"
"23/03/2018","14:30:13",4,"Roosje","marginal-contact","Geisha"
"23/03/2018","14:30:15",4,"Geisha","marginal-contact","Morami"
"23/03/2018","14:40:06",5,"Jing","marginal-contact","Jimmie"
"23/03/2018","14:40:15",5,"Tesua","marginal-contact","Morami"
"23/03/2018","14:40:19",5,"Erika","marginal-contact","Gaby"
"23/03/2018","14:50:08",6,"Ghineau","marginal-contact","Tushi"
"23/03/2018","14:50:10",6,"Ghineau","marginal-contact","Giambo"
"23/03/2018","14:50:16",6,"Tushi","marginal-contact","Roosje"
"23/03/2018","14:50:21",6,"Roosje","marginal-contact","Giambo"
"23/03/2018","14:50:37",6,"Geisha","marginal-contact","Moni"
"23/03/2018","14:50:40",6,"Morami","marginal-contact","Moni"
"23/03/2018","14:50:43",6,"Moniek","marginal-contact","Moni"
"23/03/2018","14:50:50",6,"Raimee","marginal-contact","Morami"
"23/03/2018","14:51:00",6,"Erika","marginal-contact","Raimee"
"23/03/2018","14:51:08",6,"Raimee","marginal-contact","Geisha"
"23/03/2018","15:00:09",7,"Ghineau","marginal-contact","Tushi"
"23/03/2018","15:00:11",7,"Ghineau","marginal-contact","Geisha"
"23/03/2018","15:00:17",7,"Tushi","marginal-contact","Geisha"
"23/03/2018","15:00:23",7,"Tushi","marginal-contact","Roosje"
"23/03/2018","15:00:26",7,"Roosje","marginal-contact","Giambo"
"23/03/2018","15:00:29",7,"Roosje","marginal-contact","Geisha"
"23/03/2018","15:00:39",7,"Morami","marginal-contact","Moni"
"23/03/2018","15:00:42",7,"Moni","marginal-contact","Raimee"
"23/03/2018","15:10:20",8,"Moni","marginal-contact","Tushi"
"23/03/2018","15:10:23",8,"Tushi","marginal-contact","Gaby"
"23/03/2018","15:10:26",8,"Gaby","marginal-contact","Raimee"
"23/03/2018","15:20:12",9,"Moniek","marginal-contact","Morami"
"23/03/2018","15:20:15",9,"Morami","marginal-contact","Geisha"
"23/03/2018","15:20:20",9,"Giambo","marginal-contact","Tesua"
"23/03/2018","15:20:27",9,"Moni","marginal-contact","Roosje"
"23/03/2018","15:20:33",9,"Raimee","marginal-contact","Moni"
"23/03/2018","15:20:36",9,"Raimee","marginal-contact","Tushi"
"23/03/2018","15:20:41",9,"Erika","marginal-contact","Gaby"
"23/03/2018","15:30:13",10,"Moniek","marginal-contact","Moni"
"23/03/2018","15:30:16",10,"Tesua","marginal-contact","Moni"
"23/03/2018","15:30:18",10,"Moni","marginal-contact","Giambo"
"23/03/2018","15:30:23",10,"Geisha","marginal-contact","Moni"
"23/03/2018","15:30:26",10,"Moni","marginal-contact","Morami"
"23/03/2018","15:30:29",10,"Tesua","marginal-contact","Morami"
"23/03/2018","15:30:33",10,"Geisha","marginal-contact","Morami"
"26/03/2018","14:30:09",1,"Jimmie","body-contact","Roosje"
"26/03/2018","14:40:20",2,"Fons","marginal-contact","Geisha"
"26/03/2018","14:40:26",2,"Geisha","marginal-contact","Tushi"
"26/03/2018","14:40:30",2,"Tushi","marginal-contact","Jing"
"26/03/2018","14:40:32",2,"Tushi","marginal-contact","Giambo"
"26/03/2018","14:40:36",2,"Moniek","marginal-contact","Jimmie"
"26/03/2018","14:40:47",2,"Tesua","marginal-contact","Raimee"
"26/03/2018","14:41:02",2,"Morami","marginal-contact","Moni"
"26/03/2018","14:41:20",2,"Giambo","marginal-contact","Jing"
"26/03/2018","14:41:29",2,"Ghineau","marginal-contact","Tesua"
"26/03/2018","14:50:07",3,"Moniek","body-contact","Tesua"
"26/03/2018","14:50:11",3,"Jing","marginal-contact","Roosje"
"26/03/2018","14:50:15",3,"Tushi","marginal-contact","Gaby"
"26/03/2018","15:00:12",4,"Moniek","marginal-contact","Tushi"
"26/03/2018","15:00:13",4,"Gaby","marginal-contact","Giambo"
"26/03/2018","15:00:19",4,"Tushi","marginal-contact","Gaby"
"26/03/2018","15:00:22",4,"Moni","marginal-contact","Gaby"
"26/03/2018","15:00:28",4,"Tesua","marginal-contact","Giambo"
"26/03/2018","15:10:21",5,"Tushi","marginal-contact","Gaby"
"26/03/2018","15:10:25",5,"Tushi","marginal-contact","Jing"
"26/03/2018","15:10:28",5,"Fons","marginal-contact","Tushi"
"26/03/2018","15:10:31",5,"Moniek","marginal-contact","Fons"
"26/03/2018","15:20:08",6,"Tesua","marginal-contact","Erika"
"26/03/2018","15:20:17",6,"Gaby","marginal-contact","Giambo"
"26/03/2018","15:20:23",6,"Gaby","marginal-contact","Tushi"
"26/03/2018","15:20:25",6,"Gaby","marginal-contact","Fons"
"26/03/2018","15:20:32",6,"Tushi","marginal-contact","Fons"
"26/03/2018","15:20:39",6,"Giambo","marginal-contact","Tushi"
"26/03/2018","15:20:46",6,"Morami","marginal-contact","Raimee"
"26/03/2018","15:20:54",6,"Jimmie","marginal-contact","Moniek"
"26/03/2018","15:30:06",7,"Raimee","marginal-contact","Geisha"
"26/03/2018","15:30:12",7,"Fons","marginal-contact","Erika"
"26/03/2018","15:30:14",7,"Erika","marginal-contact","Gaby"
"26/03/2018","15:30:18",7,"Erika","marginal-contact","Giambo"
"26/03/2018","15:30:27",7,"Gaby","marginal-contact","Fons"
"26/03/2018","15:30:31",7,"Moni","marginal-contact","Jimmie"
"26/03/2018","15:30:39",7,"Roosje","marginal-contact","Jing"
"26/03/2018","15:40:07",8,"Giambo","marginal-contact","Gaby"
"26/03/2018","15:50:10",9,"Geisha","marginal-contact","Erika"
"26/03/2018","15:50:13",9,"Geisha","marginal-contact","Tesua"
"26/03/2018","15:50:16",9,"Erika","marginal-contact","Tesua"
"26/03/2018","15:50:19",9,"Roosje","marginal-contact","Giambo"
"26/03/2018","15:50:22",9,"Giambo","marginal-contact","Morami"
"26/03/2018","15:50:26",9,"Morami","marginal-contact","Jing"
"26/03/2018","15:50:28",9,"Jing","marginal-contact","Tushi"
"26/03/2018","15:50:33",9,"Fons","marginal-contact","Gaby"
"26/03/2018","15:50:36",9,"Gaby","marginal-contact","Raimee"
"26/03/2018","15:50:39",9,"Moni","marginal-contact","Raimee"
"26/03/2018","16:00:05",10,"Tushi","marginal-contact","Gaby"
"26/03/2018","16:00:08",10,"Raimee","marginal-contact","Geisha"
"27/03/2018","11:20:09",1,"Jimmie","marginal-contact","Tushi"
"27/03/2018","11:20:09",1,"Geisha","marginal-contact","Tushi"
"27/03/2018","11:20:10",1,"Jimmie","marginal-contact","Giambo"
"27/03/2018","11:20:12",1,"Roosje","marginal-contact","Giambo"
"27/03/2018","11:20:13",1,"Tushi","body-contact","Giambo"
"27/03/2018","11:20:14",1,"Jimmie","marginal-contact","Ghineau"
"27/03/2018","11:20:14",1,"Roosje","marginal-contact","Ghineau"
"27/03/2018","11:20:16",1,"Giambo","marginal-contact","Ghineau"
"27/03/2018","11:20:18",1,"Roosje","marginal-contact","Jimmie"
"27/03/2018","11:20:22",1,"Giambo","marginal-contact","Jing"
"27/03/2018","11:20:31",1,"Ghineau","marginal-contact","Jing"
"27/03/2018","11:30:08",2,"Geisha","marginal-contact","Roosje"
"27/03/2018","11:30:11",2,"Roosje","marginal-contact","Jimmie"
"27/03/2018","11:30:13",2,"Roosje","marginal-contact","Jing"
"27/03/2018","11:30:18",2,"Moniek","marginal-contact","Jing"
"27/03/2018","11:30:20",2,"Moniek","marginal-contact","Jimmie"
"27/03/2018","11:30:24",2,"Moniek","marginal-contact","Morami"
"27/03/2018","11:30:28",2,"Morami","marginal-contact","Ghineau"
"27/03/2018","11:30:36",2,"Ghineau","marginal-contact","Fons"
"27/03/2018","11:40:13",3,"Jimmie","marginal-contact","Roosje"
"27/03/2018","11:40:16",3,"Jimmie","marginal-contact","Jing"
"27/03/2018","11:40:29",3,"Jing","marginal-contact","Morami"
"27/03/2018","11:40:35",3,"Jing","marginal-contact","Moniek"
"27/03/2018","11:40:36",3,"Jing","marginal-contact","Giambo"
"27/03/2018","11:40:49",3,"Roosje","marginal-contact","Morami"
"27/03/2018","11:40:53",3,"Roosje","marginal-contact","Giambo"
"27/03/2018","11:41:16",3,"Ghineau","marginal-contact","Fons"
"27/03/2018","11:41:26",3,"Morami","marginal-contact","Geisha"
"27/03/2018","11:41:32",3,"Morami","marginal-contact","Giambo"
"27/03/2018","11:41:35",3,"Morami","marginal-contact","Ghineau"
"27/03/2018","11:41:51",3,"Morami","marginal-contact","Fons"
"27/03/2018","11:42:32",3,"Geisha","marginal-contact","Fons"
"27/03/2018","11:42:52",3,"Geisha","marginal-contact","Fons"
"27/03/2018","11:42:54",3,"Geisha","marginal-contact","Moniek"
"27/03/2018","11:43:00",3,"Fons","marginal-contact","Ghineau"
"27/03/2018","11:43:06",3,"Fons","marginal-contact","Gaby"
"27/03/2018","11:50:06",4,"Jing","marginal-contact","Roosje"
"27/03/2018","11:50:15",4,"Roosje","marginal-contact","Fons"
"27/03/2018","11:50:47",4,"Moniek","marginal-contact","Tesua"
"27/03/2018","11:50:55",4,"Moni","marginal-contact","Tesua"
"27/03/2018","11:50:57",4,"Ghineau","marginal-contact","Jimmie"
"27/03/2018","11:51:00",4,"Jimmie","marginal-contact","Morami"
"27/03/2018","12:00:09",5,"Raimee","body-contact","Erika"
"27/03/2018","12:00:17",5,"Moni","marginal-contact","Geisha"
"27/03/2018","12:00:21",5,"Moni","marginal-contact","Erika"
"27/03/2018","12:00:27",5,"Moni","marginal-contact","Raimee"
"27/03/2018","12:00:34",5,"Fons","marginal-contact","Jimmie"
"27/03/2018","12:00:39",5,"Fons","marginal-contact","Tesua"
"27/03/2018","12:00:57",5,"Moniek","marginal-contact","Giambo"
"27/03/2018","12:01:01",5,"Giambo","marginal-contact","Geisha"
"27/03/2018","12:01:09",5,"Roosje","body-contact","Giambo"
"27/03/2018","12:01:13",5,"Roosje","marginal-contact","Tushi"
"27/03/2018","12:01:51",5,"Morami","marginal-contact","Jimmie"
"27/03/2018","12:01:54",5,"Morami","marginal-contact","Moniek"
"27/03/2018","12:01:59",5,"Morami","marginal-contact","Giambo"
"27/03/2018","12:10:17",6,"Jing","marginal-contact","Giambo"
"27/03/2018","12:10:29",6,"Jimmie","marginal-contact","Ghineau"
"27/03/2018","12:10:33",6,"Jimmie","marginal-contact","Jing"
"27/03/2018","12:10:35",6,"Jimmie","marginal-contact","Giambo"
"27/03/2018","12:10:39",6,"Tushi","marginal-contact","Roosje"
"27/03/2018","12:11:18",6,"Morami","marginal-contact","Tesua"
"27/03/2018","12:11:22",6,"Morami","marginal-contact","Giambo"
"27/03/2018","12:11:25",6,"Raimee","marginal-contact","Giambo"
"27/03/2018","12:20:15",7,"Tesua","marginal-contact","Erika"
"27/03/2018","12:20:18",7,"Tesua","marginal-contact","Geisha"
"27/03/2018","12:20:20",7,"Tesua","marginal-contact","Jimmie"
"27/03/2018","12:21:06",7,"Jing","marginal-contact","Morami"
"27/03/2018","12:21:14",7,"Jing","marginal-contact","Tushi"
"27/03/2018","12:21:16",7,"Roosje","marginal-contact","Tushi"
"27/03/2018","12:30:42",8,"Tushi","marginal-contact","Jing"
"27/03/2018","12:30:51",8,"Roosje","marginal-contact","Jimmie"
"27/03/2018","12:30:54",8,"Jing","marginal-contact","Jimmie"
"27/03/2018","12:30:56",8,"Jimmie","marginal-contact","Raimee"
"27/03/2018","12:31:09",8,"Morami","marginal-contact","Geisha"
"27/03/2018","12:40:08",9,"Gaby","marginal-contact","Ghineau"
"27/03/2018","12:40:22",9,"Jimmie","marginal-contact","Roosje"
"27/03/2018","12:40:32",9,"Jimmie","marginal-contact","Raimee"
"27/03/2018","12:40:48",9,"Morami","marginal-contact","Giambo"
"27/03/2018","12:50:05",10,"Erika","marginal-contact","Moni"
"27/03/2018","12:50:07",10,"Moni","marginal-contact","Geisha"
"27/03/2018","12:50:15",10,"Jing","body-contact","Roosje"
"27/03/2018","12:50:18",10,"Gaby","marginal-contact","Ghineau"
"27/03/2018","12:50:20",10,"Gaby","marginal-contact","Giambo"
"27/03/2018","12:50:28",10,"Moniek","marginal-contact","Jimmie"
"27/03/2018","12:50:36",10,"Tushi","marginal-contact","Tesua"
"27/03/2018","12:50:43",10,"Tesua","marginal-contact","Morami"
"27/03/2018","12:50:47",10,"Morami","marginal-contact","Fons"
"29/03/2018","13:00:10",1,"Roosje","marginal-contact","Giambo"
"29/03/2018","13:00:13",1,"Roosje","marginal-contact","Raimee"
"29/03/2018","13:00:15",1,"Raimee","marginal-contact","Giambo"
"29/03/2018","13:00:21",1,"Morami","marginal-contact","Tesua"
"29/03/2018","13:10:09",2,"Tushi","marginal-contact","Raimee"
"29/03/2018","13:10:13",2,"Ghineau","marginal-contact","Jimmie"
"29/03/2018","13:10:17",2,"Morami","marginal-contact","Tesua"
"29/03/2018","13:20:05",3,"Giambo","body-contact","Jing"
"29/03/2018","13:20:10",3,"Morami","marginal-contact","Tesua"
"29/03/2018","13:20:13",3,"Tesua","marginal-contact","Roosje"
"29/03/2018","13:20:16",3,"Tesua","marginal-contact","Tushi"
"29/03/2018","13:20:18",3,"Roosje","marginal-contact","Tushi"
"29/03/2018","13:20:21",3,"Fons","marginal-contact","Raimee"
"29/03/2018","13:30:07",4,"Giambo","marginal-contact","Jing"
"29/03/2018","13:30:12",4,"Morami","marginal-contact","Tesua"
"29/03/2018","13:30:16",4,"Tesua","marginal-contact","Tushi"
"29/03/2018","13:30:19",4,"Tesua","marginal-contact","Roosje"
"29/03/2018","13:40:07",5,"Jing","marginal-contact","Giambo"
"29/03/2018","13:40:14",5,"Gaby","marginal-contact","Jimmie"
"29/03/2018","13:50:11",6,"Raimee","marginal-contact","Morami"
"29/03/2018","13:50:17",6,"Morami","marginal-contact","Tushi"
"29/03/2018","13:50:30",6,"Roosje","marginal-contact","Jing"
"29/03/2018","14:00:06",7,"Giambo","marginal-contact","Jing"
"29/03/2018","14:00:09",7,"Tushi","marginal-contact","Giambo"
"29/03/2018","14:00:18",7,"Roosje","marginal-contact","Giambo"
"29/03/2018","14:00:31",7,"Ghineau","marginal-contact","Raimee"
"29/03/2018","14:00:34",7,"Ghineau","marginal-contact","Gaby"
"29/03/2018","14:00:37",7,"Moni","marginal-contact","Erika"
"29/03/2018","14:00:40",7,"Moni","marginal-contact","Jimmie"
"29/03/2018","14:10:25",8,"Ghineau","marginal-contact","Giambo"
"29/03/2018","14:20:06",9,"Giambo","marginal-contact","Fons"
"29/03/2018","14:20:10",9,"Fons","marginal-contact","Roosje"
"29/03/2018","14:20:13",9,"Roosje","marginal-contact","Jing"
"29/03/2018","14:20:16",9,"Jing","marginal-contact","Fons"
"29/03/2018","14:20:21",9,"Moni","marginal-contact","Moniek"
"29/03/2018","14:20:29",9,"Tesua","marginal-contact","Jimmie"
"29/03/2018","14:30:05",10,"Tushi","marginal-contact","Tesua"
"29/03/2018","14:30:07",10,"Giambo","marginal-contact","Moniek"
"29/03/2018","14:30:12",10,"Giambo","marginal-contact","Morami"
"29/03/2018","14:30:15",10,"Jing","marginal-contact","Fons"
"30/03/2018","9:45:08",1,"Morami","marginal-contact","Gaby"
"30/03/2018","9:45:11",1,"Gaby","marginal-contact","Tushi"
"30/03/2018","9:45:14",1,"Morami","marginal-contact","Tushi"
"30/03/2018","9:45:16",1,"Tushi","marginal-contact","Roosje"
"30/03/2018","9:55:13",2,"Tesua","marginal-contact","Morami"
"30/03/2018","9:55:16",2,"Morami","marginal-contact","Gaby"
"30/03/2018","9:55:18",2,"Tesua","marginal-contact","Gaby"
"30/03/2018","9:55:20",2,"Geisha","marginal-contact","Tesua"
"30/03/2018","9:55:23",2,"Geisha","marginal-contact","Gaby"
"30/03/2018","9:55:26",2,"Giambo","marginal-contact","Roosje"
"30/03/2018","10:05:12",3,"Moni","marginal-contact","Roosje"
"30/03/2018","10:15:31",4,"Giambo","marginal-contact","Moni"
"30/03/2018","10:15:38",4,"Giambo","marginal-contact","Gaby"
"30/03/2018","10:15:43",4,"Moni","marginal-contact","Gaby"
"30/03/2018","10:15:47",4,"Moni","marginal-contact","Ghineau"
"30/03/2018","10:15:49",4,"Fons","marginal-contact","Giambo"
"30/03/2018","10:15:52",4,"Jing","marginal-contact","Giambo"
"30/03/2018","10:15:54",4,"Fons","marginal-contact","Jing"
"30/03/2018","10:25:13",5,"Roosje","marginal-contact","Gaby"
"30/03/2018","10:25:16",5,"Gaby","marginal-contact","Fons"
"30/03/2018","10:25:19",5,"Fons","marginal-contact","Jing"
"30/03/2018","10:25:21",5,"Jing","marginal-contact","Ghineau"
"30/03/2018","10:25:24",5,"Fons","marginal-contact","Ghineau"
"30/03/2018","10:25:27",5,"Ghineau","marginal-contact","Giambo"
"30/03/2018","10:25:30",5,"Moni","marginal-contact","Raimee"
"30/03/2018","10:35:08",6,"Roosje","marginal-contact","Gaby"
"30/03/2018","10:35:10",6,"Gaby","marginal-contact","Fons"
"30/03/2018","10:35:14",6,"Fons","marginal-contact","Jing"
"30/03/2018","10:35:16",6,"Jing","marginal-contact","Ghineau"
"30/03/2018","10:35:18",6,"Fons","marginal-contact","Ghineau"
"30/03/2018","10:35:22",6,"Giambo","marginal-contact","Ghineau"
"30/03/2018","10:35:25",6,"Moni","marginal-contact","Raimee"
"30/03/2018","10:45:10",7,"Raimee","marginal-contact","Moni"
"30/03/2018","10:45:17",7,"Roosje","marginal-contact","Gaby"
"30/03/2018","10:45:19",7,"Gaby","marginal-contact","Fons"
"30/03/2018","10:45:21",7,"Fons","marginal-contact","Jing"
"30/03/2018","10:45:24",7,"Jing","marginal-contact","Ghineau"
"30/03/2018","10:45:26",7,"Fons","marginal-contact","Ghineau"
"30/03/2018","10:55:10",8,"Roosje","marginal-contact","Gaby"
"30/03/2018","10:55:12",8,"Gaby","marginal-contact","Fons"
"30/03/2018","10:55:14",8,"Fons","marginal-contact","Jing"
"30/03/2018","10:55:16",8,"Fons","marginal-contact","Ghineau"
"30/03/2018","10:55:20",8,"Ghineau","marginal-contact","Giambo"
"30/03/2018","10:55:23",8,"Moni","marginal-contact","Raimee"
"30/03/2018","11:05:12",9,"Giambo","marginal-contact","Roosje"
"30/03/2018","11:05:16",9,"Roosje","marginal-contact","Raimee"
"30/03/2018","11:05:20",9,"Roosje","marginal-contact","Gaby"
"30/03/2018","11:05:23",9,"Gaby","marginal-contact","Fons"
"30/03/2018","11:05:25",9,"Fons","marginal-contact","Jing"
"30/03/2018","11:15:06",10,"Jing","marginal-contact","Fons"
"30/03/2018","11:15:11",10,"Erika","marginal-contact","Tesua"
"30/03/2018","11:15:13",10,"Tesua","marginal-contact","Giambo"
"30/03/2018","11:15:15",10,"Fons","marginal-contact","Gaby"
"30/03/2018","11:15:17",10,"Gaby","marginal-contact","Roosje"
"30/03/2018","11:15:28",10,"Raimee","marginal-contact","Tushi"
"30/03/2018","11:15:31",10,"Raimee","marginal-contact","Giambo"
"03/04/2018","10:30:17",1,"Fons","marginal-contact","Moniek"
"03/04/2018","10:30:22",1,"Fons","marginal-contact","Morami"
"03/04/2018","10:30:26",1,"Moniek","marginal-contact","Geisha"
"03/04/2018","10:30:39",1,"Morami","marginal-contact","Roosje"
"03/04/2018","10:30:41",1,"Geisha","marginal-contact","Roosje"
"03/04/2018","10:30:45",1,"Roosje","marginal-contact","Raimee"
"03/04/2018","10:31:00",1,"Tesua","marginal-contact","Moniek"
"03/04/2018","10:31:01",1,"Roosje","marginal-contact","Jimmie"
"03/04/2018","10:31:02",1,"Tesua","marginal-contact","Morami"
"03/04/2018","10:31:04",1,"Tesua","marginal-contact","Geisha"
"03/04/2018","10:31:13",1,"Jimmie","marginal-contact","Gaby"
"03/04/2018","10:31:23",1,"Gaby","marginal-contact","Giambo"
"03/04/2018","10:31:31",1,"Tushi","marginal-contact","Jing"
"03/04/2018","10:31:58",1,"Fons","marginal-contact","Tesua"
"03/04/2018","10:40:10",2,"Morami","marginal-contact","Jimmie"
"03/04/2018","10:40:16",2,"Morami","marginal-contact","Tesua"
"03/04/2018","10:40:20",2,"Tesua","marginal-contact","Raimee"
